,review,star
119,앞으로 핸드폰은 믿을 수 있는 대리점에서 사야겠네요. 신용 제로가 되어서요.  내 돈 내고 힘들게 사느니 귀찮아도 대리점 가서 살게요.,1
120,잘받았습니다. 이렇게 늦게오면 비싸게산 의미가 전혀없네요,1
211,어머니 쓰신다고 샀는데 성능 충분히 좋습니다.,3
212,좋은물건 싸게 샀네요,3
213,저렴하고 배송도 빠르고 좋네요통화위주로 쓰기좋아요,3
214,부팅시간 좀 걸리는 편이지만 장모님께서 쓰시기엔 괜찮아보여요~ 반응속도도 빠른편 아니지만 이만하면 괜찮은거 같네요~,3
215,배송도 빠르고 기기 고장 없이 잘 사용하고 있어요,3
216,음...첨엔 진짜 좋았는데요사용하다보니 조금 느려지는건지 렉도 좀있는거 같네요그래도 그럭저럭 쓸만합니다. 느린거빼곤 가볍고 좋네요ㅎㅎ,3
217,배송이 완료되었습나. 감사합니다.,3
218,약간 그럭저럭 전도,3
219,배송빠릅니다.조아요,3
220,배송빨랐어요 답변은느려요,3
221,배송빠른데답변느려요,3
222,터치가 확실히 잘 안됨,3
223,아직까지는잘쓰고있네요~,3
224,배송 정말 빨라요 아직까지는 괜찮아요,3
225,점차적으로 확인하구 판단말게요ㅠ,3
226,배송빠릅니다 나름 나쁘지 않읍니다,3
227,"화면도 크고 사용하기 좋아요,",3
228,저렵해서 좋은것 같네요.밧데리가 분리형 인줄 알았는데일체형이네요인터넷으로 사보는것은 처음이라서ㅠㅠ,3
229,배터리는 길지만게임은 하지 마세요 느려요,3
230,레드도 아닌데 배송이 넘 느려 취소하려다 꾹 참앗어요 폰은 기대에 못미치네요 A5 단말기가 훨씬 예뻣는데 좀 둔탁하고 저렴한 느낌이라 잠깐 쓰고 바꿔야할듯,3
231,이뻐요,3
232,너무혀버벅버벅개오바,3
233,화면도  크고 터치간도  빠르고  느낌이 좋아요,3
234,배송받아서 잘쓰고있어요.나름 괞찮습니다.,3
235,가격대비 성능이 참 화려하네요~~~,3
236,가격이 많이 내렸네요,3
237,가격은 좋습니다 근데 너무 느려요,3
238,잘받았습니다  삼성폰은 처음이라 메뉴에 익숙하지 않으나 2일 써본 결과 괜찮습니다,3
239,30만원대 휴대폰이면 저가형 폰도 선택지가 많습니다. 많이 고민해보시고 구매하셔요...,3
240,"사은품이 있었기 때문에 가격에 합당한 성능입니다만, 역시나 한국에서 출시된 가격대비 성능은 아쉬움이 많습니다.그래도 이 가격에 필요한 기능이 있고, 베터리가 오래가는 것은 극장점입니다.",3
241,간단한 용도로 사용한다면 나쁘지는 않지만 사양이 사양인만큼 큰 기대는 안하는게 좋습니다그나마 A시리즈에 삼성페이가 돌아온건 좋네요향후 업데이트로 좀 더 최적화가 되길 바랍니다,3
242,배송이 느려서 출시전에 받고 싶었는데...물건은 괜찮네요생각보다 화면도 크고터치감이 조금 느린게 흠이지만 가격이 착하다보니,3
243,"무난합니다. Memory, RAM 신경써줬다면 하는 아쉬움? 타국에 비해 비싸다라는 점하지만 믿고 쓸 수 있다는 점 하나에ㅎ 클릭!후회없다는..",3
244,"일반사용용도로는 무난한 사양이라고 생각합니다.단, 해외발매한 동일한 모델이 국내에서는 유독비싸게 판매되는것은 아쉽습니다",3
